framework,framework_version,simulator,architecture,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,threshold,configuration_seed
PennyLane,0.44.1,lightning.qubit,all_to_all,14,4,26,364,50,18200,5.672052382176331e-05,0.01,4196839742
PennyLane,0.44.1,lightning.qubit,all_to_all,14,4,27,378,50,18900,5.794447704994699e-05,0.01,4196839742
PennyLane,0.44.1,lightning.qubit,all_to_all,14,4,28,392,50,19600,6.026812956219722e-05,0.01,4196839742
PennyLane,0.44.1,lightning.qubit,all_to_all,14,4,29,406,50,20300,6.0768418022605725e-05,0.01,4196839742
PennyLane,0.44.1,lightning.qubit,all_to_all,14,4,30,420,50,21000,6.026992302168162e-05,0.01,4196839742
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,1,14,50,700,0.008972994440227226,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,2,28,50,1400,0.002785024746554508,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,3,42,50,2100,0.0030414306532376,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,4,56,50,2800,0.005456434294461531,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,5,70,50,3500,0.002443767397692649,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,6,84,50,4200,0.00018466261873745893,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,7,98,50,4900,9.796105953464427e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,8,112,50,5600,8.40680127492003e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,9,126,50,6300,7.052361366846464e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,10,140,50,7000,8.116036868750367e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,11,154,50,7700,8.120507711109724e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,12,168,50,8400,7.959165165325878e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,13,182,50,9100,6.98687569929313e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,14,196,50,9800,6.306775080784378e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,15,210,50,10500,6.248564035192288e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,16,224,50,11200,6.10666320552526e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,17,238,50,11900,5.479512905778526e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,18,252,50,12600,5.744878550723915e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,19,266,50,13300,5.981269560529424e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,20,280,50,14000,6.261177097954576e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,21,294,50,14700,6.362641638974242e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,22,308,50,15400,6.402544966068049e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,23,322,50,16100,6.136712174027723e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,24,336,50,16800,6.0118720406479286e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,25,350,50,17500,5.624557521641907e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,26,364,50,18200,5.849485834393954e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,27,378,50,18900,6.022269745995538e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,28,392,50,19600,6.037545851947927e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,29,406,50,20300,5.9430115912368786e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,5,30,420,50,21000,5.645434953692996e-05,0.01,1937196065
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,1,14,50,700,0.0059631267743596285,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,2,28,50,1400,0.0037594654450229066,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,3,42,50,2100,0.004406401472593299,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,4,56,50,2800,0.010821631490022986,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,5,70,50,3500,0.00032089367505553967,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,6,84,50,4200,0.0001514359990646055,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,7,98,50,4900,7.924570804972067e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,8,112,50,5600,7.306006726821133e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,9,126,50,6300,7.647450451213522e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,10,140,50,7000,7.823414395106119e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,11,154,50,7700,8.122064730701887e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,12,168,50,8400,6.900390604246559e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,13,182,50,9100,6.423468303007291e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,14,196,50,9800,6.272262858906823e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,15,210,50,10500,6.298819528077559e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,16,224,50,11200,5.862431200033311e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,17,238,50,11900,5.502862579180496e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,18,252,50,12600,6.135244221522256e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,19,266,50,13300,6.285917335430045e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,20,280,50,14000,6.426227082186007e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,21,294,50,14700,6.3851515909543e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,22,308,50,15400,6.234797133752025e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,23,322,50,16100,6.1013266711278836e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,24,336,50,16800,5.99704646661182e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,25,350,50,17500,5.851626605272967e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,26,364,50,18200,6.068777967237245e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,27,378,50,18900,6.262718882961509e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,28,392,50,19600,6.107274456582111e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,29,406,50,20300,6.038800335020492e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,6,30,420,50,21000,5.514027518681987e-05,0.01,682715086
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,1,14,50,700,0.005783534435676905,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,2,28,50,1400,0.004361133435019545,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,3,42,50,2100,0.008843592921842412,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,4,56,50,2800,0.00034773580125673403,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,5,70,50,3500,0.0001280875190421929,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,6,84,50,4200,0.00012077082946054749,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,7,98,50,4900,6.432373025099794e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,8,112,50,5600,8.04839674123113e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,9,126,50,6300,8.160341950738213e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,10,140,50,7000,7.598622646896229e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,11,154,50,7700,7.050221640675407e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,12,168,50,8400,6.852207451233477e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,13,182,50,9100,6.622378436405571e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,14,196,50,9800,6.15019798427323e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,15,210,50,10500,6.061080378958943e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,16,224,50,11200,5.770698543992235e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,17,238,50,11900,6.41380987056274e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,18,252,50,12600,6.475475216623874e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,19,266,50,13300,6.193161896131391e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,20,280,50,14000,6.334476451833358e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,21,294,50,14700,6.304783409026598e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,22,308,50,15400,6.305818755907219e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,23,322,50,16100,6.086987405923835e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,24,336,50,16800,5.978852113730532e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,25,350,50,17500,6.12203652887421e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,26,364,50,18200,6.242885655437397e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,27,378,50,18900,6.0168294704785854e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,28,392,50,19600,6.017003544068051e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,29,406,50,20300,5.625941613538171e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,8,30,420,50,21000,6.205794363915781e-05,0.01,2270735948
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,1,14,50,700,0.006943253397852841,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,2,28,50,1400,0.006446054615865052,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,3,42,50,2100,0.0004285008854766743,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,4,56,50,2800,0.0002554111511830696,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,5,70,50,3500,0.0001834599091027548,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,6,84,50,4200,8.551194276977695e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,7,98,50,4900,0.00010473276102258136,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,8,112,50,5600,8.786534353267084e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,9,126,50,6300,8.588280917136253e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,10,140,50,7000,7.842481649216672e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,11,154,50,7700,6.746535682891369e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,12,168,50,8400,6.50512540270107e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,13,182,50,9100,6.109503403665359e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,14,196,50,9800,6.363798984499251e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,15,210,50,10500,6.05922321162058e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,16,224,50,11200,6.446027366501181e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,17,238,50,11900,6.363968670752097e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,18,252,50,12600,6.409788500650218e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,19,266,50,13300,6.414713858874548e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,20,280,50,14000,6.198702542058189e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,21,294,50,14700,6.345991759911272e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,22,308,50,15400,6.289559279852573e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,23,322,50,16100,6.328504139886425e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,24,336,50,16800,6.309476464987658e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,25,350,50,17500,6.036451794206478e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,26,364,50,18200,6.172404818467938e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,27,378,50,18900,6.188180466878608e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,28,392,50,19600,5.84982584289629e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,29,406,50,20300,6.242944267313194e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,10,30,420,50,21000,6.328646823567621e-05,0.01,3680758253
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,1,14,50,700,0.008907441758239907,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,2,28,50,1400,0.00039240432780257524,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,3,42,50,2100,0.00037869773954258483,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,4,56,50,2800,0.00021429327173426644,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,5,70,50,3500,0.00015434001757857655,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,6,84,50,4200,0.00016318666524483755,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,7,98,50,4900,9.936877407335019e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,8,112,50,5600,9.74510413327025e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,9,126,50,6300,7.559328727182449e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,10,140,50,7000,7.405745832263791e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,11,154,50,7700,6.856433696794982e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,12,168,50,8400,6.5371093150096e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,13,182,50,9100,6.483965940625905e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,14,196,50,9800,6.39121544456111e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,15,210,50,10500,6.59143156496642e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,16,224,50,11200,6.560090742179437e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,17,238,50,11900,6.435728325187255e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,18,252,50,12600,6.238756279190729e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,19,266,50,13300,6.177132039797267e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,20,280,50,14000,6.273331170036482e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,21,294,50,14700,6.323360141961895e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,22,308,50,15400,6.250011251143024e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,23,322,50,16100,6.18691087688021e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,24,336,50,16800,6.236682658111687e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,25,350,50,17500,6.084236354195437e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,26,364,50,18200,6.301363942435425e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,27,378,50,18900,6.069488555497717e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,28,392,50,19600,6.36549328319187e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,29,406,50,20300,6.224837956826369e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,12,30,420,50,21000,6.268424801136398e-05,0.01,3322386780
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,1,14,50,700,0.0037476127840478384,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,2,28,50,1400,0.00147491306104238,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,3,42,50,2100,0.0006232247583056072,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,4,56,50,2800,0.0006578442420839515,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,5,70,50,3500,0.0003406640658438015,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,6,84,50,4200,0.0002368227253259865,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,7,98,50,4900,0.00015158917470453552,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,8,112,50,5600,0.00013150032641415766,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,9,126,50,6300,0.00010077772953729394,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,10,140,50,7000,7.958651655289865e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,11,154,50,7700,7.461287302103522e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,12,168,50,8400,6.834765720967661e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,13,182,50,9100,6.431800100956208e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,14,196,50,9800,6.41329338517183e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,15,210,50,10500,6.313340621155645e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,16,224,50,11200,6.274131293308898e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,17,238,50,11900,6.105332782782906e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,18,252,50,12600,6.096526222242186e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,19,266,50,13300,6.145370562946485e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,20,280,50,14000,6.0340788886062386e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,21,294,50,14700,6.106584814105085e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,22,308,50,15400,6.109352053192637e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,23,322,50,16100,6.0166237852634215e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,24,336,50,16800,6.252012223390779e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,25,350,50,17500,6.112230801671697e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,26,364,50,18200,6.292385148112609e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,27,378,50,18900,6.034563471487954e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,28,392,50,19600,6.148238785733797e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,29,406,50,20300,6.154075173591658e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,all_to_all,14,14,30,420,50,21000,6.214037271860285e-05,0.01,325733859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,1,8,50,400,0.059777093689637996,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,2,16,50,800,0.054409591861315755,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,3,24,50,1200,0.0402223404725781,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,4,32,50,1600,0.05224184930159612,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,5,40,50,2000,0.0365395286836097,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,6,48,50,2400,0.041522116146090235,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,7,56,50,2800,0.030036437052422364,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,8,64,50,3200,0.03517104127605731,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,9,72,50,3600,0.025768656378404874,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,10,80,50,4000,0.02728244413130318,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,11,88,50,4400,0.020786981711389103,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,12,96,50,4800,0.021327047599978007,0.01,543591768
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,2,13,104,50,5200,0.01708654191993408,0.01,543591768
