bootstrap_id,A,c
651,2131.7883006881134,1.531744990459769
652,2279.0915539799876,1.5400607121125813
653,1058.957392649706,1.3259584933133035
654,1204.1918852371987,1.360681455026805
655,1644.4912840422824,1.411389256883472
656,1100.9150093694373,1.3333816809888739
657,2111.4119043042397,1.5191598041668035
658,1315.1171533163927,1.3698447932685294
659,1376.5764097324095,1.3968101021504093
660,1498.711997093792,1.4308408122361647
661,1197.9980027496974,1.3632856107753606
662,1070.0994135118729,1.3339056336698583
663,696.8690944999412,1.206523927796695
664,1313.530981934442,1.3938770637350926
665,717.8004735658658,1.2425374167950083
666,1103.6999352367711,1.3227688177619537
667,1358.0102882610681,1.4110448384222356
668,2128.4700071313882,1.510701803644753
669,1425.6165718600043,1.3880847480017116
670,1161.8692056622388,1.3551557061040687
671,1509.258554130372,1.4239381796982336
672,2527.9794335631937,1.5472327046884768
673,1292.9802037271359,1.3850833898433037
674,883.9281201294451,1.2899511659884313
675,1881.1484825716566,1.4861773840448467
676,1296.0258034165313,1.418239527288042
677,1079.6126475962399,1.3269736243656607
678,1655.5161984519068,1.4449360195774017
679,1663.9223972268842,1.459290916204894
680,723.4038030848952,1.1814403836781033
681,944.2885865497966,1.2660087147333459
682,898.4375101413295,1.2680438828570797
683,1057.1049595112017,1.3507169649747135
684,972.6201508748952,1.2969884561483784
685,624.8009208757226,1.1822857321772742
686,1357.5016672367592,1.357061407999849
687,1044.1152199645096,1.3319453666888454
688,774.5120008460947,1.2525920367673646
689,1022.9067343217739,1.3303577430522266
690,2101.6927100703856,1.5126296344377357
691,1396.237062898287,1.415341994010368
692,923.5857612993392,1.2909727427680715
693,930.2112408088191,1.2940183917872838
694,895.5786072478734,1.278969883713498
695,1199.8851299508326,1.3453001161662315
696,898.8690860581102,1.3243788960997835
697,1699.8690087532018,1.4516079449020018
698,699.3050800012346,1.229776131020107
699,1151.5486360206426,1.3469127626611306
700,1320.797005372015,1.374864064211271
701,845.6893358233988,1.286716917436579
702,938.1817322590113,1.2966458046304778
703,1432.900476596416,1.395943447222056
704,1515.4356523319534,1.421184312535617
705,1590.7745099832912,1.446048464310918
706,3422.9615545874813,1.633879916595951
707,820.0900981419003,1.2313420713728394
708,1740.7003866364971,1.4686078446770414
709,895.4076533745352,1.2780877761465343
710,1216.8579886543496,1.3842062597951512
711,555.1803884153271,1.1612007996598877
712,1239.9202846145479,1.3638345946544843
713,1139.5841569323836,1.366812296554667
714,609.5947940516807,1.154095787340553
715,856.9021524090299,1.2707720722230917
716,651.2447037508892,1.1836842509975378
717,734.965207022364,1.239414654259308
718,1296.2137406777194,1.356279156461478
719,826.7225861352736,1.2745172840710899
720,1710.5485914804058,1.452783973488176
721,2026.823517928188,1.4879012208676083
722,1370.1637547740572,1.3787002424692318
723,1282.1257590324283,1.4062504965296547
