framework,framework_version,architecture,observable,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,var_stderr,mean_abs_grad,seed,wall_time_s,timestamp
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,17,136,50,6800,5.15344301e-03,2.21581719e-04,5.41160620e-02,42086763,1.179,2026-08-22T13:13:20.523776+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,18,144,50,7200,5.20955568e-03,2.51155333e-04,5.41820990e-02,42086794,1.436,2026-08-22T13:13:21.963992+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,19,152,50,7600,5.09385778e-03,2.30751815e-04,5.39759392e-02,42086825,1.267,2026-08-22T13:13:23.234453+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,20,160,50,8000,4.72871003e-03,1.90077103e-04,5.28733959e-02,42086856,1.625,2026-08-22T13:13:24.864503+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,21,168,50,8400,4.85624837e-03,1.94458858e-04,5.31568798e-02,42086887,2.345,2026-08-22T13:13:27.218471+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,22,176,50,8800,4.81258472e-03,1.87419671e-04,5.34393900e-02,42086918,2.004,2026-08-22T13:13:29.227590+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,23,184,50,9200,4.15873960e-03,1.15502856e-04,5.00002721e-02,42086949,1.730,2026-08-22T13:13:30.960492+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,24,192,50,9600,4.20457591e-03,1.39023993e-04,4.98458598e-02,42086980,1.784,2026-08-22T13:13:32.752818+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,25,200,50,10000,4.26581820e-03,1.20838438e-04,5.04387041e-02,42087011,1.833,2026-08-22T13:13:34.589919+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,26,208,50,10400,4.43018259e-03,1.71613779e-04,5.10598431e-02,42087042,1.871,2026-08-22T13:13:36.466026+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,27,216,50,10800,4.50985229e-03,1.11744874e-04,5.21093004e-02,42087073,2.209,2026-08-22T13:13:38.679526+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,28,224,50,11200,4.41115211e-03,1.23765564e-04,5.15563934e-02,42087104,3.009,2026-08-22T13:13:41.692166+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,29,232,50,11600,4.41328227e-03,1.30606617e-04,5.14227552e-02,42087135,2.082,2026-08-22T13:13:43.778713+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,6,30,240,50,12000,4.04688203e-03,1.11113587e-04,4.94830824e-02,42087166,2.141,2026-08-22T13:13:45.924468+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,1,8,50,400,3.47797374e-02,3.42018728e-03,8.72845091e-02,42088285,0.210,2026-08-22T13:13:46.139392+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,2,16,50,800,9.68775013e-03,1.86303484e-03,4.85604034e-02,42088316,0.278,2026-08-22T13:13:46.420677+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,3,24,50,1200,1.03212046e-02,1.21214546e-03,5.71122628e-02,42088347,0.346,2026-08-22T13:13:46.772267+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,4,32,50,1600,7.80518516e-03,1.06889737e-03,5.23375887e-02,42088378,0.385,2026-08-22T13:13:47.161945+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,5,40,50,2000,6.65446239e-03,6.51206831e-04,4.94558189e-02,42088409,0.440,2026-08-22T13:13:47.606159+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,6,48,50,2400,6.06582808e-03,7.27458625e-04,4.93151223e-02,42088440,0.514,2026-08-22T13:13:48.124696+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,7,56,50,2800,7.59348133e-03,6.69787144e-04,5.87742189e-02,42088471,0.567,2026-08-22T13:13:48.696826+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,8,64,50,3200,5.17217384e-03,5.01809458e-04,4.95607426e-02,42088502,0.634,2026-08-22T13:13:49.335309+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,9,72,50,3600,5.54852519e-03,5.44383560e-04,5.20661543e-02,42088533,0.678,2026-08-22T13:13:50.017603+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,10,80,50,4000,6.13133841e-03,4.54194393e-04,5.61125502e-02,42088564,0.730,2026-08-22T13:13:50.751514+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,11,88,50,4400,6.75413218e-03,5.51703534e-04,5.93904802e-02,42088595,1.103,2026-08-22T13:13:51.858704+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,12,96,50,4800,5.25890430e-03,3.39416254e-04,5.31270940e-02,42088626,1.686,2026-08-22T13:13:53.548643+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,13,104,50,5200,4.84785229e-03,3.62778801e-04,5.09516255e-02,42088657,1.288,2026-08-22T13:13:54.840942+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,14,112,50,5600,5.43733836e-03,3.48488947e-04,5.48656158e-02,42088688,0.970,2026-08-22T13:13:55.814613+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,15,120,50,6000,5.37474955e-03,2.85706755e-04,5.51460462e-02,42088719,1.040,2026-08-22T13:13:56.858795+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,16,128,50,6400,4.76164001e-03,2.26538418e-04,5.27637277e-02,42088750,1.321,2026-08-22T13:13:58.184229+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,17,136,50,6800,4.51112235e-03,2.25030362e-04,5.14333659e-02,42088781,1.217,2026-08-22T13:13:59.405976+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,18,144,50,7200,4.42125890e-03,2.17166559e-04,5.17318186e-02,42088812,1.433,2026-08-22T13:14:00.843566+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,19,152,50,7600,4.27331466e-03,2.30658728e-04,5.01792033e-02,42088843,1.280,2026-08-22T13:14:02.127492+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,20,160,50,8000,4.52139494e-03,1.51934175e-04,5.23318295e-02,42088874,1.531,2026-08-22T13:14:03.663034+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,21,168,50,8400,4.73471735e-03,1.91004375e-04,5.32730696e-02,42088905,1.816,2026-08-22T13:14:05.483150+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,22,176,50,8800,4.40106042e-03,1.55577354e-04,5.17342232e-02,42088936,2.523,2026-08-22T13:14:08.010143+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,23,184,50,9200,4.38416489e-03,1.22249769e-04,5.14873968e-02,42088967,1.712,2026-08-22T13:14:09.727122+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,24,192,50,9600,4.31875269e-03,1.12726287e-04,5.15211808e-02,42088998,1.776,2026-08-22T13:14:11.507666+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,25,200,50,10000,4.21238643e-03,1.66013288e-04,5.04784588e-02,42089029,1.831,2026-08-22T13:14:13.343177+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,26,208,50,10400,4.39418466e-03,1.51262139e-04,5.18570127e-02,42089060,1.887,2026-08-22T13:14:15.235031+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,27,216,50,10800,4.19448564e-03,1.10071672e-04,5.08220705e-02,42089091,1.890,2026-08-22T13:14:17.129535+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,28,224,50,11200,4.60814068e-03,1.32885144e-04,5.34989351e-02,42089122,2.970,2026-08-22T13:14:20.104215+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,29,232,50,11600,4.18386289e-03,1.13781457e-04,5.05079145e-02,42089153,2.412,2026-08-22T13:14:22.520434+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,8,8,30,240,50,12000,4.12497829e-03,1.07887123e-04,5.01916042e-02,42089184,2.126,2026-08-22T13:14:24.650939+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,1,10,50,500,5.35314166e-02,4.82418369e-03,6.57306659e-02,42102245,0.226,2026-08-22T13:14:24.883114+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,2,20,50,1000,5.38923767e-02,3.38575754e-03,8.60774178e-02,42102276,0.294,2026-08-22T13:14:25.182027+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,3,30,50,1500,3.46491101e-02,2.83770953e-03,6.54166450e-02,42102307,0.365,2026-08-22T13:14:25.549387+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,4,40,50,2000,3.16310372e-02,1.98028523e-03,6.90015881e-02,42102338,0.457,2026-08-22T13:14:26.010849+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,5,50,50,2500,2.92331872e-02,2.03851338e-03,6.98153554e-02,42102369,0.515,2026-08-22T13:14:26.530442+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,6,60,50,3000,3.06098489e-02,1.88775844e-03,7.26652562e-02,42102400,0.594,2026-08-22T13:14:27.128518+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,7,70,50,3500,2.66588347e-02,1.48695834e-03,7.42773690e-02,42102431,0.654,2026-08-22T13:14:27.786316+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,8,80,50,4000,2.29621754e-02,1.42875804e-03,6.88817713e-02,42102462,0.747,2026-08-22T13:14:28.536560+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,9,90,50,4500,1.83056753e-02,1.09526422e-03,6.48510243e-02,42102493,1.075,2026-08-22T13:14:29.615762+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,10,100,50,5000,1.78247026e-02,1.37828409e-03,6.20380816e-02,42102524,0.914,2026-08-22T13:14:30.534243+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,11,110,50,5500,1.59938895e-02,8.93950907e-04,6.32948388e-02,42102555,1.388,2026-08-22T13:14:31.927190+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,12,120,50,6000,1.69743864e-02,1.04968099e-03,6.41582542e-02,42102586,1.761,2026-08-22T13:14:33.692851+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,13,130,50,6500,1.32838228e-02,7.86841752e-04,5.87362219e-02,42102617,1.521,2026-08-22T13:14:35.219122+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,14,140,50,7000,1.37273475e-02,7.35199917e-04,5.97386847e-02,42102648,1.213,2026-08-22T13:14:36.437516+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,15,150,50,7500,1.06664115e-02,5.39754228e-04,5.55075786e-02,42102679,1.481,2026-08-22T13:14:37.922810+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,16,160,50,8000,1.21128800e-02,6.25799163e-04,5.87764519e-02,42102710,1.339,2026-08-22T13:14:39.265422+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,17,170,50,8500,9.75011729e-03,7.04211722e-04,5.33388323e-02,42102741,1.649,2026-08-22T13:14:40.919346+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,18,180,50,9000,9.76985133e-03,6.23701783e-04,5.39522003e-02,42102772,1.707,2026-08-22T13:14:42.630368+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,19,190,50,9500,7.59075550e-03,3.40513656e-04,5.00968540e-02,42102803,2.052,2026-08-22T13:14:44.686788+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,20,200,50,10000,9.11128491e-03,4.75947274e-04,5.28001917e-02,42102834,2.899,2026-08-22T13:14:47.591312+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,21,210,50,10500,6.41026463e-03,3.17650627e-04,4.65361172e-02,42102865,1.961,2026-08-22T13:14:49.559031+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,22,220,50,11000,6.33537005e-03,3.86142423e-04,4.58680819e-02,42102896,2.010,2026-08-22T13:14:51.572689+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,23,230,50,11500,5.35193827e-03,3.10014452e-04,4.39099746e-02,42102927,2.157,2026-08-22T13:14:53.733728+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,24,240,50,12000,5.10975792e-03,3.42391632e-04,4.23639963e-02,42102958,2.164,2026-08-22T13:14:55.901589+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,25,250,50,12500,3.99737915e-03,2.05428395e-04,3.88026971e-02,42102989,3.116,2026-08-22T13:14:59.021584+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,26,260,50,13000,4.58813476e-03,2.73176141e-04,4.03319193e-02,42103020,3.191,2026-08-22T13:15:02.218720+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,27,270,50,13500,3.80880929e-03,2.23179335e-04,3.81968785e-02,42103051,2.660,2026-08-22T13:15:04.883657+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,28,280,50,14000,3.48440418e-03,1.94598863e-04,3.64160275e-02,42103082,2.524,2026-08-22T13:15:07.412137+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,29,290,50,14500,3.18129667e-03,1.47249152e-04,3.59675909e-02,42103113,2.768,2026-08-22T13:15:10.184911+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,2,30,300,50,15000,3.17766860e-03,2.02193732e-04,3.55340213e-02,42103144,4.087,2026-08-22T13:15:14.276458+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,1,10,50,500,4.83109757e-02,3.09805564e-03,7.92414886e-02,42103254,0.219,2026-08-22T13:15:14.500565+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,2,20,50,1000,3.90031575e-02,2.61254639e-03,7.59009689e-02,42103285,0.305,2026-08-22T13:15:14.810011+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,3,30,50,1500,3.40408348e-02,2.74848635e-03,6.80084131e-02,42103316,0.381,2026-08-22T13:15:15.195610+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,4,40,50,2000,2.34715143e-02,1.73068979e-03,6.99756223e-02,42103347,0.458,2026-08-22T13:15:15.657513+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,5,50,50,2500,2.86313478e-02,1.58152221e-03,7.32142650e-02,42103378,0.520,2026-08-22T13:15:16.181816+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,6,60,50,3000,2.00548236e-02,1.35418791e-03,6.75737986e-02,42103409,0.608,2026-08-22T13:15:16.794400+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,7,70,50,3500,2.54671395e-02,1.34990603e-03,7.55877746e-02,42103440,0.690,2026-08-22T13:15:17.488452+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,8,80,50,4000,1.70950214e-02,1.19529341e-03,6.56650608e-02,42103471,0.730,2026-08-22T13:15:18.223055+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,9,90,50,4500,1.79445457e-02,8.80079656e-04,6.70198412e-02,42103502,1.047,2026-08-22T13:15:19.275133+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,10,100,50,5000,1.41624885e-02,8.38653925e-04,6.32079535e-02,42103533,0.913,2026-08-22T13:15:20.192676+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,11,110,50,5500,1.50134780e-02,8.18772775e-04,6.39304381e-02,42103564,0.975,2026-08-22T13:15:21.171421+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,12,120,50,6000,1.10269621e-02,5.45267277e-04,5.89686378e-02,42103595,1.086,2026-08-22T13:15:22.262059+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,13,130,50,6500,1.09644825e-02,4.92824049e-04,5.73415611e-02,42103626,1.361,2026-08-22T13:15:23.627323+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,14,140,50,7000,8.89804484e-03,6.33232299e-04,5.33786077e-02,42103657,1.934,2026-08-22T13:15:25.565391+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,15,150,50,7500,1.01942398e-02,6.08362803e-04,5.54658551e-02,42103688,2.050,2026-08-22T13:15:27.619707+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,16,160,50,8000,7.18890058e-03,3.93352769e-04,5.04972066e-02,42103719,1.361,2026-08-22T13:15:28.984492+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,17,170,50,8500,7.91997759e-03,4.43531610e-04,5.12587441e-02,42103750,1.641,2026-08-22T13:15:30.629337+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,18,180,50,9000,6.59865629e-03,4.60051247e-04,4.88560665e-02,42103781,1.749,2026-08-22T13:15:32.382680+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,19,190,50,9500,6.86358784e-03,3.50274145e-04,4.82346351e-02,42103812,1.803,2026-08-22T13:15:34.189223+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,20,200,50,10000,5.17303416e-03,2.55726098e-04,4.45855721e-02,42103843,1.833,2026-08-22T13:15:36.026206+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,21,210,50,10500,4.89042168e-03,2.70325454e-04,4.23149061e-02,42103874,2.623,2026-08-22T13:15:38.653680+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,22,220,50,11000,4.35545041e-03,4.08572934e-04,4.09052558e-02,42103905,2.614,2026-08-22T13:15:41.272584+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,23,230,50,11500,4.89400840e-03,2.80095503e-04,4.31946783e-02,42103936,2.135,2026-08-22T13:15:43.412128+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,24,240,50,12000,3.72368848e-03,2.04845702e-04,3.85441267e-02,42103967,2.203,2026-08-22T13:15:45.619961+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,25,250,50,12500,3.82298048e-03,1.97234292e-04,3.91997637e-02,42103998,2.483,2026-08-22T13:15:48.106713+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,26,260,50,13000,2.91926498e-03,1.48658047e-04,3.56805815e-02,42104029,2.906,2026-08-22T13:15:51.016876+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,27,270,50,13500,2.95750285e-03,1.30740453e-04,3.57036072e-02,42104060,3.484,2026-08-22T13:15:54.508203+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,28,280,50,14000,2.55488932e-03,9.40381727e-05,3.41011430e-02,42104091,2.468,2026-08-22T13:15:56.980165+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,29,290,50,14500,2.89977952e-03,1.45341104e-04,3.49768971e-02,42104122,2.853,2026-08-22T13:15:59.837908+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,3,30,300,50,15000,2.34324450e-03,1.04461767e-04,3.28812826e-02,42104153,2.875,2026-08-22T13:16:02.717212+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,1,10,50,500,6.17628062e-02,2.86584395e-03,8.90442586e-02,42104263,0.216,2026-08-22T13:16:02.938177+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,2,20,50,1000,3.92047166e-02,2.88106827e-03,8.47630150e-02,42104294,0.306,2026-08-22T13:16:03.248827+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,3,30,50,1500,2.07664051e-02,1.79043300e-03,6.07078620e-02,42104325,0.649,2026-08-22T13:16:03.901411+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,4,40,50,2000,1.96206107e-02,1.36651007e-03,6.83918567e-02,42104356,0.702,2026-08-22T13:16:04.607208+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,5,50,50,2500,1.51903046e-02,1.08352048e-03,6.09749820e-02,42104387,0.873,2026-08-22T13:16:05.484499+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,6,60,50,3000,1.94175002e-02,1.42440033e-03,6.95629388e-02,42104418,0.969,2026-08-22T13:16:06.457603+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,7,70,50,3500,1.33149080e-02,1.06231678e-03,6.02080360e-02,42104449,0.711,2026-08-22T13:16:07.172934+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,8,80,50,4000,1.48821474e-02,8.35088545e-04,6.62507255e-02,42104480,0.755,2026-08-22T13:16:07.932281+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,9,90,50,4500,1.17059960e-02,9.60925791e-04,6.03258651e-02,42104511,1.066,2026-08-22T13:16:09.002306+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,10,100,50,5000,1.11924074e-02,8.49282782e-04,5.85319597e-02,42104542,0.902,2026-08-22T13:16:09.908302+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,11,110,50,5500,9.86524994e-03,6.21412600e-04,5.63141203e-02,42104573,0.981,2026-08-22T13:16:10.892865+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,12,120,50,6000,9.16334270e-03,5.34627093e-04,5.50317193e-02,42104604,1.063,2026-08-22T13:16:11.960055+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,13,130,50,6500,6.57812460e-03,4.00249447e-04,4.83594622e-02,42104635,1.373,2026-08-22T13:16:13.338922+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,14,140,50,7000,7.71864120e-03,4.93695651e-04,5.27592919e-02,42104666,1.229,2026-08-22T13:16:14.573429+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,15,150,50,7500,6.49712055e-03,4.29368972e-04,4.97264546e-02,42104697,1.517,2026-08-22T13:16:16.094658+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,16,160,50,8000,5.90593067e-03,3.18557461e-04,4.74233836e-02,42104728,2.156,2026-08-22T13:16:18.254720+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,17,170,50,8500,4.78937534e-03,3.32748787e-04,4.33069504e-02,42104759,2.127,2026-08-22T13:16:20.384831+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,18,180,50,9000,5.19038732e-03,3.58239768e-04,4.51168710e-02,42104790,1.737,2026-08-22T13:16:22.126732+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,19,190,50,9500,3.66684147e-03,1.94232656e-04,4.01740703e-02,42104821,1.816,2026-08-22T13:16:23.947575+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,20,200,50,10000,3.85152334e-03,2.43571560e-04,4.01136383e-02,42104852,1.868,2026-08-22T13:16:25.820419+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,21,210,50,10500,3.38709177e-03,2.11298455e-04,3.87235795e-02,42104883,1.905,2026-08-22T13:16:27.729748+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,22,220,50,11000,3.77184679e-03,2.60632337e-04,3.95602165e-02,42104914,2.229,2026-08-22T13:16:29.962816+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,10,4,23,230,50,11500,3.21429791e-03,1.99768897e-04,3.78634934e-02,42104945,3.169,2026-08-22T13:16:33.136345+00:00
